key_id,service_trade_site_location_id,address_normalized,property_management_company_normalized,building_normalized,display_address,legacy_monthly_route_location_id,legacy_testing_site_id,keys_text,barcode_text,source,exported_at
213,,160 wilson street,proline,,160 Wilson Street,1144,,PT061 K3-F1,100240,legacy_location,2026-05-11T22:18:57.352487+00:00
214,,1612 quadra street,yeung's family holdings,,1612 Quadra Street,1145,,56,100255,legacy_location,2026-05-11T22:18:57.352487+00:00
215,,1615 belcher avenue,strata plan vis 457,,1615 Belcher Avenue,1146,,BC 5161,100324,legacy_location,2026-05-11T22:18:57.352487+00:00
216,,1625 richmond road,devon properties,,1625 Richmond Road,1147,,330,100574,legacy_location,2026-05-11T22:18:57.352487+00:00
217,,1653 oak bay ave,century 21,,1653 Oak Bay Ave,1148,,BO 3561,100239,legacy_location,2026-05-11T22:18:57.352487+00:00
218,,1655 begbie street,proline,,1655 Begbie Street,1149,,G 5561 K2,100157,legacy_location,2026-05-11T22:18:57.352487+00:00
219,,1655 chambers street,pacific cove properties,,1655 Chambers Street,1150,,BR 5561,100577,legacy_location,2026-05-11T22:18:57.352487+00:00
220,,1660 fort street,century 21,,1660 Fort Street,1151,,167,100617,legacy_location,2026-05-11T22:18:57.352487+00:00
221,,1669 fairfield road,newport property management,,1669 Fairfield Road,1152,,336,100189,legacy_location,2026-05-11T22:18:57.352487+00:00
222,,1677 hollywood crescent,newport property,,"1677 Hollywood Crescent, Victoria, British Columbia V8S 1J2, Canada",1153,,335,100742,legacy_location,2026-05-11T22:18:57.352487+00:00
223,,1678 fort street,cascadia comm. solutions new late 2022) (was tpm properties),,1678 Fort Street,1154,,HC 8761 K2,100376,legacy_location,2026-05-11T22:18:57.352487+00:00
226,,1720 richmond avenue,proline,,1720 Richmond Avenue,1157,,QL 0271,100179,legacy_location,2026-05-11T22:18:57.352487+00:00
227,,1721 quadra street,strata plan vis 5799,,1721 Quadra Street,1158,,P 1271 K4,100286,legacy_location,2026-05-11T22:18:57.352487+00:00
228,,1731 cook street,tri-eagle,,1731 Cook Street,1159,,52,100336,legacy_location,2026-05-11T22:18:57.352487+00:00
229,,1760 fort street,pemberton holmes,,1760 Fort Street,1160,,157,100537,legacy_location,2026-05-11T22:18:57.352487+00:00
230,,1791 rockland avenue,devon properties,,1791 Rockland Avenue,1161,,158,100177,legacy_location,2026-05-11T22:18:57.352487+00:00
231,,1801 fern street,oakwood property management,,1801 Fern Street,1162,,NF 1081,100261,legacy_location,2026-05-11T22:18:57.352487+00:00
232,,1802-1826 government street,devon properties,,1802-1826 Government Street,1163,,379,100801,legacy_location,2026-05-11T22:18:57.352487+00:00
233,,1809 hovey road,panorma recreation centre,,1809 Hovey Road,1164,,FH 9081,100653,legacy_location,2026-05-11T22:18:57.352487+00:00
234,,1821 cook street,cornerstone,,1821 Cook Street,1165,,Z 1281 K5,100559,legacy_location,2026-05-11T22:18:57.352487+00:00
235,,1830 oak bay avenue,richmond property group,,1830 Oak Bay Avenue,1166,,KA 0381,100685,legacy_location,2026-05-11T22:18:57.352487+00:00
236,,1841 oak bay avenue,starlight properties c/o devon properties,,1841 Oak Bay Avenue,1167,,OB 1481,100330,legacy_location,2026-05-11T22:18:57.352487+00:00
238,,188 douglas street,hutton,,188 Douglas Street,1169,,B 881 K4-F1,,legacy_location,2026-05-11T22:18:57.352487+00:00
240,,1901 mt. newton cross road,central saanich municipality,,1901 Mt. Newton Cross Road,1171,,FM 1091,100694,legacy_location,2026-05-11T22:18:57.352487+00:00
241,,1903 mt newton cross road,central saanich municipality,,1903 Mt Newton Cross Road,1172,,MH 3091,100017,legacy_location,2026-05-11T22:18:57.352487+00:00
242,,1928 lee avenue,starlight/devon,,1928 Lee Avenue,1173,,175,100838,legacy_location,2026-05-11T22:18:57.352487+00:00
243,,1939 lee avenue,tpm property management,,1939 Lee Avenue,1174,,384,100338,legacy_location,2026-05-11T22:18:57.352487+00:00
244,,1950-1952 blanshard street,realhomes management corp.,,1950-1952 Blanshard Street,1175,,AZ 0591 K3-F2,100481,legacy_location,2026-05-11T22:18:57.352487+00:00
245,,1964 fort street,hutton,,1964 Fort Street,1176,,181,100103,legacy_location,2026-05-11T22:18:57.352487+00:00
246,,1975 lee avenue,hutton,,1975 Lee Avenue,1177,,F 5791 K3,100817,legacy_location,2026-05-11T22:18:57.352487+00:00
247,,1990 fort street,devon properties,,1990 Fort Street,1178,,TF 0991,100300,legacy_location,2026-05-11T22:18:57.352487+00:00
248,,20 olympia avenue,devon properties,,20 Olympia Avenue,1179,,177,100659,legacy_location,2026-05-11T22:18:57.352487+00:00
249,,200 dallas road,devon properties,,200 Dallas Road,1180,,362,100756,legacy_location,2026-05-11T22:18:57.352487+00:00
250,,2000 west park lane,strata corp eps 8048,,2000 West Park Lane,1181,,SW 0002,100729,legacy_location,2026-05-11T22:18:57.352487+00:00
251,,2006 sooke road,pacifica housing,,2006 Sooke Road,1182,,S 6002,100163,legacy_location,2026-05-11T22:18:57.352487+00:00
80,,2020 richmond road,brown bros.,,2020 Richmond Road,1183,,w/ Parking Attendant,,legacy_location,2026-05-11T22:18:57.352487+00:00
253,,203 kimta road,firm management,,203 Kimta Road,1184,,P 302,100411,legacy_location,2026-05-11T22:18:57.352487+00:00
256,,2040 white birch drive,marina park apartments,,2040 White Birch Drive,1187,,WB 0402,100651,legacy_location,2026-05-11T22:18:57.352487+00:00
257,,2045 carrick / 2060 haultain,st. patrick's church/ st. clare villa,,2045 Carrick / 2060 Haultain,1188,,CH 5402 K2,100647,legacy_location,2026-05-11T22:18:57.352487+00:00
258,,205 kimta road,firm management,,205 Kimta Road,1189,,P 302A,100552,legacy_location,2026-05-11T22:18:57.352487+00:00
256,,2050 white birch drive,marina park apartments,,2050 White Birch Drive,1190,,WB 0402,100651,legacy_location,2026-05-11T22:18:57.352487+00:00
260,,206 oswego street,dorset realty,,206 Oswego Street,1191,,C 602 K2,100403,legacy_location,2026-05-11T22:18:57.352487+00:00
261,,2065 oak bay avenue,brown bros.,,2065 Oak Bay Avenue,1192,,428,100441,legacy_location,2026-05-11T22:18:57.352487+00:00
262,,2067 cadboro bay,devon properties,,2067 Cadboro Bay,1193,,338,100699,legacy_location,2026-05-11T22:18:57.352487+00:00
263,,209 cook street,pemberton holmes,,209 Cook Street,1194,,Q 902 K4,100082,legacy_location,2026-05-11T22:18:57.352487+00:00
264,,2100 cadboro bay,pemberton holmes,,2100 Cadboro Bay,1195,,419,100703,legacy_location,2026-05-11T22:18:57.352487+00:00
265,,2120 cadboro bay,tpm properties,,2120 Cadboro Bay,1196,,390,100554,legacy_location,2026-05-11T22:18:57.352487+00:00
266,,2129 florence street,devon properties,,2129 Florence Street,1197,,305,100599,legacy_location,2026-05-11T22:18:57.352487+00:00
267,,2136 ridge road,brown bros.,,2136 Ridge Road,1198,,RG 6312,100444,legacy_location,2026-05-11T22:18:57.352487+00:00
268,,214 moss street,century 21 queenswood,,214 Moss Street,1199,,165,100873,legacy_location,2026-05-11T22:18:57.352487+00:00
265,,2140 cadboro bay,tpm properties,,2140 Cadboro Bay,1200,,390,100554,legacy_location,2026-05-11T22:18:57.352487+00:00
270,,215 oswego street,belmont properties,,215 Oswego Street,1201,,"AQ 512 [K2,F1]",100387,legacy_location,2026-05-11T22:18:57.352487+00:00
271,,2150 cadboro bay,century 21 queenswood,,2150 Cadboro Bay,1202,,170,100655,legacy_location,2026-05-11T22:18:57.352487+00:00
272,,2151 haultain street,devon properties,,2151 Haultain Street,1203,,155,100287,legacy_location,2026-05-11T22:18:57.352487+00:00
274,,2161 haultain street,brookridge,,2161 Haultain Street,1205,,H 1612,100709,legacy_location,2026-05-11T22:18:57.352487+00:00
275,,217 cook street,brown bros.,,217 Cook Street,1206,,C 712,,legacy_location,2026-05-11T22:18:57.352487+00:00
276,,2170 haultain street,750 pemberton developments ltd.,,2170 Haultain Street,1207,,367,100746,legacy_location,2026-05-11T22:18:57.352487+00:00
277,,2181 haultain street,belmont properties,,2181 Haultain Street,1208,,446,100275,legacy_location,2026-05-11T22:18:57.352487+00:00
278,,2184 cadboro bay road,devon properties,,2184 Cadboro Bay Road,1209,,134,100425,legacy_location,2026-05-11T22:18:57.352487+00:00
279,,220 douglas street,devon properties,,220 Douglas Street,1210,,62,100141,legacy_location,2026-05-11T22:18:57.352487+00:00
280,,2210 cadboro bay road,brown bros.,,2210 Cadboro Bay Road,1211,,DA 0122,100209,legacy_location,2026-05-11T22:18:57.352487+00:00
281,,2211 shelbourne street,south island property mgmt,,2211 Shelbourne Street,1212,,GT 1122 K2w,100345,legacy_location,2026-05-11T22:18:57.352487+00:00
282,,2230 cadboro bay road,devon properties,,2230 Cadboro Bay Road,1213,,156,100731,legacy_location,2026-05-11T22:18:57.352487+00:00
283,,2233 bowker avenue,devon properties,,2233 Bowker Avenue,1214,,301,100970,legacy_location,2026-05-11T22:18:57.352487+00:00
285,,225 belleville street,brown bros.,,225 Belleville Street,1216,,LB 522,100184,legacy_location,2026-05-11T22:18:57.352487+00:00
286,,2250 oak bay avenue,colliers,,2250 Oak Bay Avenue,1217,,E 0522 K4,100454,legacy_location,2026-05-11T22:18:57.352487+00:00
287,,2261 keating cross road,vancouver island commercial (vic) properties,,2261 Keating Cross Road,1218,,Call for access,,legacy_location,2026-05-11T22:18:57.352487+00:00
288,,2270 harbour road,harbour haven marina & self-storage,,2270 Harbour Road,1219,,BH722,100755,legacy_location,2026-05-11T22:18:57.352487+00:00
289,,2286 henry avenue,claridge house,,2286 Henry Avenue,1220,,429,100857,legacy_location,2026-05-11T22:18:57.352487+00:00
291,,230 cook street,richmond property group,,230 Cook Street,1222,,Z 032 K1,100885,legacy_location,2026-05-11T22:18:57.352487+00:00
292,,230 oswego street,dorset realty,,230 Oswego Street,1223,,D 032 K2,100258,legacy_location,2026-05-11T22:18:57.352487+00:00
660,,2310 quadra street,devon properties ltd.,,2310 Quadra Street,1226,,DQ 132,100408,legacy_location,2026-05-11T22:18:57.352487+00:00
295,,2311 mills road,complete residential,,2311 Mills Road,1227,,BV 1132,100249,legacy_location,2026-05-11T22:18:57.352487+00:00
296,,2318 james white,colyvan pacific,,2318 James White,1228,,377,100743,legacy_location,2026-05-11T22:18:57.352487+00:00
297,,2326 harbour road,miraloma strata council vis 5766,,2326 Harbour Road,1229,,425,100887,legacy_location,2026-05-11T22:18:57.352487+00:00
298,,2330 cook street,devon properties,,2330 Cook Street,1230,,CK 0332,100339,legacy_location,2026-05-11T22:18:57.352487+00:00
299,,2339 beacon avenue,richmond property group,,2339 Beacon Avenue,1231,,BP 9332,100097,legacy_location,2026-05-11T22:18:57.352487+00:00
300,,235 cook street,pacific quorum,,235 Cook Street,1232,,411,100967,legacy_location,2026-05-11T22:18:57.352487+00:00
301,,235 michigan street,brown brothers property management,,235 Michigan Street,1233,,CG 532,100047,legacy_location,2026-05-11T22:18:57.352487+00:00
302,,2380 brethour avenue,pemberton strata,,2380 Brethour Avenue,1234,,434,100654,legacy_location,2026-05-11T22:18:57.352487+00:00
303,,2390 city gate boulevard,high street,,2390 City Gate Boulevard,1235,,YC 932,100677,legacy_location,2026-05-11T22:18:57.352487+00:00
304,,240 douglas street,devon properties,,240 Douglas Street,1236,,63,100299,legacy_location,2026-05-11T22:18:57.352487+00:00
305,,2421 sidney avenue,complete residential,,2421 Sidney Avenue,1237,,416,100603,legacy_location,2026-05-11T22:18:57.352487+00:00
306,,2427 amherst avenue,colyvan pacific,,2427 Amherst Avenue,1238,,HS 7242,100322,legacy_location,2026-05-11T22:18:57.352487+00:00
307,,2433 malaview avenue,starlight properties,,2433 Malaview Avenue,1239,,VW 3342,100645,legacy_location,2026-05-11T22:18:57.352487+00:00
308,,2440 oakville avenue,colyvan pacific,,2440 Oakville Avenue,1240,,IL 0442,100634,legacy_location,2026-05-11T22:18:57.352487+00:00
309,,2447 henry avenue,converge condo management,,2447 Henry Avenue,1241,,359,100870,legacy_location,2026-05-11T22:18:57.352487+00:00
310,,2471 sidney avenue,devon properties,,2471 Sidney Avenue,1242,,444,100806,legacy_location,2026-05-11T22:18:57.352487+00:00
311,,247-271 cook street,devon properties,,247-271 Cook Street,1243,,407,100604,legacy_location,2026-05-11T22:18:57.352487+00:00
658,,2475 mount newton cross road,"island nil/tu,o child & family services",,2475 Mount Newton Cross Road,1244,,WN 5742,100006,legacy_location,2026-05-11T22:18:57.352487+00:00
313,,2490 bevan avenue,ocean court,,2490 Bevan Avenue,1246,,391,100329,legacy_location,2026-05-11T22:18:57.352487+00:00
314,,250 oswego street,starlight properties c/o devon properties ltd.,,250 Oswego Street,1247,,WG 052,100778,legacy_location,2026-05-11T22:18:57.352487+00:00
315,,2500-2512 douglas street,capital west,,"2500 Douglas Street, Victoria, British Columbia V8T 4M1, Canada",1248,,DS 2152,100799,legacy_location,2026-05-11T22:18:57.352487+00:00
316,,2511 quadra street,complete residential,,2511 Quadra Street,1249,,AQ 1152,100995,legacy_location,2026-05-11T22:18:57.352487+00:00
317,,252 gorge road e,first service residential,,252 Gorge Road E,1250,,GG 252,100772,legacy_location,2026-05-11T22:18:57.352487+00:00
318,,2530 mt newton cross road,starlight/devon,,2530 Mt Newton Cross Road,1251,,CH 0487,100669,legacy_location,2026-05-11T22:18:57.352487+00:00
319,,2533 dowler place,first service residential,,2533 Dowler Place,1252,,LW 3352,100321,legacy_location,2026-05-11T22:18:57.352487+00:00
317,,254 gorge road e,first service residential,,254 Gorge Road E,1253,,GG 252,100772,legacy_location,2026-05-11T22:18:57.352487+00:00
322,,2549 dowler place,century 21 queenswood,,2549 Dowler Place,1255,,35,100341,legacy_location,2026-05-11T22:18:57.352487+00:00
323,,2550 bevan avenue,pemberton holmes - strata (sidney),,2550 Bevan Avenue,1256,,VB 0552,100717,legacy_location,2026-05-11T22:18:57.352487+00:00
324,,2565 beach drive,starlight/devon,,2565 Beach Drive,1257,,98,100671,legacy_location,2026-05-11T22:18:57.352487+00:00
317,,258 gorge road e,first service residential,,258 Gorge Road E,1258,,GG 252,100772,legacy_location,2026-05-11T22:18:57.352487+00:00
326,,2580 cadboro bay,strata plan 4934,,2580 Cadboro Bay,1259,,BD 0852,100385,legacy_location,2026-05-11T22:18:57.352487+00:00
327,,260 michigan street,starlight/devon,,260 Michigan Street,1260,,73,100629,legacy_location,2026-05-11T22:18:57.352487+00:00
328,,2605 windsor road,south island property mgmt,,2605 Windsor Road,1261,,WS 5062 K3,100689,legacy_location,2026-05-11T22:18:57.352487+00:00
329,,2608 prior street,south island prop.,,2608 Prior Street,1262,,47,100855,legacy_location,2026-05-11T22:18:57.352487+00:00
330,,2610 graham street,graham manor c/o raven property,,2610 Graham Street,1263,,26,100866,legacy_location,2026-05-11T22:18:57.352487+00:00
331,,2626 blackwood street,firm management,,2626 Blackwood Street,1264,,BC 6262,100253,legacy_location,2026-05-11T22:18:57.352487+00:00
332,,2630 cook street,devon properties,,2630 Cook Street,1265,,KC 0362,,legacy_location,2026-05-11T22:18:57.352487+00:00
333,,2631 prior street,strata plan #787,,2631 Prior Street,1266,,KT 1362,100769,legacy_location,2026-05-11T22:18:57.352487+00:00
334,,2644 prior street,belmont properties,,2644 Prior Street,1267,,456,100805,legacy_location,2026-05-11T22:18:57.352487+00:00
335,,2646 cook street,devon properties,,2646 Cook Street,1268,,KC 6462,,legacy_location,2026-05-11T22:18:57.352487+00:00
336,,2647 graham street,complete residential,,2647 Graham Street,1269,,QR 7462,100877,legacy_location,2026-05-11T22:18:57.352487+00:00
337,,2648 graham street,starlight/devon,,2648 Graham Street,1270,,342,100868,legacy_location,2026-05-11T22:18:57.352487+00:00
338,,2676 wilfert road - building a,mainline living property management,,2676 Wilfert Road - Building A,1271,,FW 6762,100086,legacy_location,2026-05-11T22:18:57.352487+00:00
338,,2676 wilfert road - building b,mainline living property management,,2676 Wilfert Road - Building B,1272,,FW 6762,100086,legacy_location,2026-05-11T22:18:57.352487+00:00
338,,2676 wilfert road - building c,mainline living property management,,2676 Wilfert Road - Building C,1273,,FW 6762,100086,legacy_location,2026-05-11T22:18:57.352487+00:00
341,,268 superior street,hadden investments,,268 Superior Street,1274,,201,100311,legacy_location,2026-05-11T22:18:57.352487+00:00
342,,2680 blanshard street,groupe denux,,2680 Blanshard Street,1275,,431,,legacy_location,2026-05-11T22:18:57.352487+00:00
343,,2680 prior street,century 21 queenswood,,2680 Prior Street,1276,,168,100243,legacy_location,2026-05-11T22:18:57.352487+00:00
344,,2705 cook street,devon properties,,2705 Cook Street,1277,,372,100819,legacy_location,2026-05-11T22:18:57.352487+00:00
345,,2718 strathmore road,pemberton holmes,,2718 Strathmore Road,1278,,S 8172,100584,legacy_location,2026-05-11T22:18:57.352487+00:00
348,,2747 quadra street,proline property management ltd.,,2747 Quadra Street,1280,,KJ 9472,100962,legacy_location,2026-05-11T22:18:57.352487+00:00
349,,275 burnside road w,starlight properties c/o devon properties,,275 Burnside Road W,1281,,CM 5813,100680,legacy_location,2026-05-11T22:18:57.352487+00:00
350,,2751 shelbourne street,devon properties,,2751 Shelbourne Street,1282,,151,100823,legacy_location,2026-05-11T22:18:57.352487+00:00
351,,2771 jacklin road,groupe denux,,2771 Jacklin Road,1283,,418,,legacy_location,2026-05-11T22:18:57.352487+00:00
352,,2785 quadra street,pacific cove property management ltd.,,2785 Quadra Street,1284,,DQ 5872,100683,legacy_location,2026-05-11T22:18:57.352487+00:00
353,,2790 cedar hill road,century 21 queenswood,,2790 Cedar Hill Road,1285,,176,100811,legacy_location,2026-05-11T22:18:57.352487+00:00
354,,280 douglas street,oakwood property,,280 Douglas Street,1286,,T 082 K3,100102,legacy_location,2026-05-11T22:18:57.352487+00:00
355,,2821 quesnel street,colyvan pacific,,2821 Quesnel Street,1287,,QU 1282,100495,legacy_location,2026-05-11T22:18:57.352487+00:00
356,,283 michigan street,starlight/devon,,283 Michigan Street,1288,,VA 382 K3-F1,100681,legacy_location,2026-05-11T22:18:57.352487+00:00
357,,2830 peatt road,boardwalk general partnership,,2830 Peatt Road,1289,,TP 0382,100548,legacy_location,2026-05-11T22:18:57.352487+00:00
358,,2840 nanaimo street,devon,,2840 Nanaimo Street,1290,,58,100418,legacy_location,2026-05-11T22:18:57.352487+00:00
359,,2840 peatt road,cornerstone,,2840 Peatt Road,1291,,433 F-1,100172,legacy_location,2026-05-11T22:18:57.352487+00:00
361,,2854 peatt road,centurion properties,,2854 Peatt Road,1293,,331,100475,legacy_location,2026-05-11T22:18:57.352487+00:00
362,,2861 quadra street,pacific cove property management ltd.,,2861 Quadra Street,1294,,DQ 1682,100498,legacy_location,2026-05-11T22:18:57.352487+00:00
364,,2931 qu'appelle street,castera properties,,2931 Qu'Appelle Street,1296,,Q 1392,100665,legacy_location,2026-05-11T22:18:57.352487+00:00
364,,2947 qu'appelle street,castera properties,,2947 Qu'Appelle Street,1297,,Q 1392,100665,legacy_location,2026-05-11T22:18:57.352487+00:00
80,,2994 douglas street,bcgeu,,2994 Douglas Street,1298,,KEY AT SITE,,legacy_location,2026-05-11T22:18:57.352487+00:00
367,,3005 cook street,kiwanis village society,,3005 Cook Street,1299,,CK 5003,100781,legacy_location,2026-05-11T22:18:57.352487+00:00
368,,3008-3010 washington avenue,proline,,3008-3010 Washington Avenue,1300,,CD 8003,100544,legacy_location,2026-05-11T22:18:57.352487+00:00
370,,3033 cook street,kiwanis village society,,3033 Cook Street,1302,,OC3303,100840,legacy_location,2026-05-11T22:18:57.352487+00:00
371,,3035 cook street,kiwanis village society,,3035 Cook Street,1303,,OC5303,100869,legacy_location,2026-05-11T22:18:57.352487+00:00
372,,3045 douglas street,richmond property group,,3045 Douglas Street,1304,,GH 5403,100438,legacy_location,2026-05-11T22:18:57.352487+00:00
373,,31 bastion square,colliers,,31 Bastion Square,1305,,BQ 13 [K1],100812,legacy_location,2026-05-11T22:18:57.352487+00:00
374,,314 cook street,pacific quorum,,314 Cook Street,1306,,121,100108,legacy_location,2026-05-11T22:18:57.352487+00:00
375,,3157 tillicum road,firm management,,3157 Tillicum Road,1307,,AT 7506,100236,legacy_location,2026-05-11T22:18:57.352487+00:00
376,,3159 shelbourne street,brown bros.,,3159 Shelbourne Street,1308,,438,100818,legacy_location,2026-05-11T22:18:57.352487+00:00
375,,3160 albina street,firm management,,3160 Albina Street,1309,,AT 7506,100236,legacy_location,2026-05-11T22:18:57.352487+00:00
664,,3177 harriet road,associa british columbia inc.,,3177 Harriet Road,1310,,HT 7713,100427,legacy_location,2026-05-11T22:18:57.352487+00:00
349,,3185 tillicum road,starlight properties c/o devon properties,,3185 Tillicum Road,1311,,CM 5813,100680,legacy_location,2026-05-11T22:18:57.352487+00:00
379,,3187 shelbourne street,devon,,3187 Shelbourne Street,1312,,437,100874,legacy_location,2026-05-11T22:18:57.352487+00:00
380,,3205 wetherby road,first service residential,,3205 Wetherby Road,1313,,TH 5023,100988,legacy_location,2026-05-11T22:18:57.352487+00:00
380,,3215 wetherby road,first service residential,,3215 Wetherby Road,1314,,TH 5023,100988,legacy_location,2026-05-11T22:18:57.352487+00:00
382,,3221 cedar hill cross road,beacon community services,,3221 Cedar Hill Cross Road,1315,,IB 1223,100831,legacy_location,2026-05-11T22:18:57.352487+00:00
383,,3226 alder street,pacifica housing,,3226 Alder Street,1316,,A 6223,100165,legacy_location,2026-05-11T22:18:57.352487+00:00
384,,323 michigan street,devon properties,,323 Michigan Street,1317,,MG 323 [K2],100830,legacy_location,2026-05-11T22:18:57.352487+00:00
385,,3255 cook street,first service residential,,3255 Cook Street,1318,,KC 5523,100127,legacy_location,2026-05-11T22:18:57.352487+00:00
386,,3255 quadra street,devon properties,,3255 Quadra Street,1319,,RA 5523,100644,legacy_location,2026-05-11T22:18:57.352487+00:00
387,,3277 glasgow avenue,south island property management,,3277 Glasgow Avenue,1320,,G 7723 K5lrg+7sm,100389,legacy_location,2026-05-11T22:18:57.352487+00:00
388,,328-454 burnside road w & 3528-3628 tillicum road,pemberton holmes (new july 31/22),,328-454 Burnside Road W & 3528-3628 Tillicum Road,1321,,PP 823 K7,100954,legacy_location,2026-05-11T22:18:57.352487+00:00
389,,331/333 robert street,hutton,,331/333 Robert Street,1322,,75,100485,legacy_location,2026-05-11T22:18:57.352487+00:00
390,,3319a painter road,pemberton holmes,,3319A Painter Road,1323,,333,100892,legacy_location,2026-05-11T22:18:57.352487+00:00
391,,3319b painter road,pemberton holmes,,3319B Painter Road,1324,,334,100173,legacy_location,2026-05-11T22:18:57.352487+00:00
392,,335 st. james street,devon properties,,335 St. James Street,1325,,CM 733,100366,legacy_location,2026-05-11T22:18:57.352487+00:00
392,,337 st. james street,devon properties,,337 St. James Street,1326,,CM 733,100366,legacy_location,2026-05-11T22:18:57.352487+00:00
394,,3381 whittier avenue,centurion properties,,3381 Whittier Avenue,1327,,352,100786,legacy_location,2026-05-11T22:18:57.352487+00:00
395,,3400 davidson avenue,colliers,,3400 Davidson Avenue,1328,,RS 0043,100847,legacy_location,2026-05-11T22:18:57.352487+00:00
396,,341 latoria boulevard,devon properties,,341 Latoria Boulevard,1329,,AL 143,100524,legacy_location,2026-05-11T22:18:57.352487+00:00
397,,343 simcoe street,brown brothers property management,,343 Simcoe Street,1330,,67,100893,legacy_location,2026-05-11T22:18:57.352487+00:00
398,,344 goldstream avenue,pemberton holmes,,344 Goldstream Avenue,1331,,SG 443,100693,legacy_location,2026-05-11T22:18:57.352487+00:00
399,,345 latoria boulevard,warrington pci managment,,345 Latoria Boulevard,1332,,BL 547,100105,legacy_location,2026-05-11T22:18:57.352487+00:00
404,,345-349 cook street,aqp property management (was burr),,345-349 Cook Street,1333,,123,100035,legacy_location,2026-05-11T22:18:57.352487+00:00
405,,350 douglas street,starlight/devon,,350 Douglas Street,1335,,442,100776,legacy_location,2026-05-11T22:18:57.352487+00:00
406,,360 dallas road,complete residenial property management,,360 Dallas Road,1336,,SL 063,100353,legacy_location,2026-05-11T22:18:57.352487+00:00
405,,360 douglas street,starlight/devon,,360 Douglas Street,1337,,442,100776,legacy_location,2026-05-11T22:18:57.352487+00:00
408,,360 gorge road e,pacifica housing,,360 Gorge Road E,1338,,G 063,,legacy_location,2026-05-11T22:18:57.352487+00:00
409,,3610 + 3614 richmond road & 1696 pear street,firm management,,3610 + 3614 Richmond Road & 1696 Pear Street,1339,,RG 0163,100346,legacy_location,2026-05-11T22:18:57.352487+00:00
410,,364 moss street,gibraltar management ltd.,,364 Moss Street,1340,,OS 463,100691,legacy_location,2026-05-11T22:18:57.352487+00:00
411,,3724 harriet road,proline property management ltd.,,3724 Harriet Road,1341,,RH 4273,100736,legacy_location,2026-05-11T22:18:57.352487+00:00
412,,3861 shelbourne street,century 21 queenswood,,3861 Shelbourne Street,1342,,172,100252,legacy_location,2026-05-11T22:18:57.352487+00:00
413,,3868 shelbourne street,first service residential,,3868 Shelbourne Street,1343,,BL 8683,100774,legacy_location,2026-05-11T22:18:57.352487+00:00
414,,3880 quadra street,associa british columbia inc.,,3880 Quadra Street,1344,,QD 883,100383,legacy_location,2026-05-11T22:18:57.352487+00:00
415,,3880 shelbourne street,complete residential,,3880 Shelbourne Street,1345,,TC 0883,100178,legacy_location,2026-05-11T22:18:57.352487+00:00
416,,3905 quadra street,brown bros.,,3905 Quadra Street,1346,,402,100865,legacy_location,2026-05-11T22:18:57.352487+00:00
417,,3914 shelbourne street,devon properties,,3914 Shelbourne Street,1347,,SB 4193,100230,legacy_location,2026-05-11T22:18:57.352487+00:00
418,,3915 carey road,firm management,,3915 Carey Road,1348,,C 5193 K2,100392,legacy_location,2026-05-11T22:18:57.352487+00:00
419,,3949 shelbourne street,"hs canada 3949 shelbourne street, l.p",,3949 Shelbourne Street,1349,,MS 9493,100270,legacy_location,2026-05-11T22:18:57.352487+00:00
420,,3958 cedar hill road,firm management,,3958 Cedar Hill Road,1350,,HD 8593,100231,legacy_location,2026-05-11T22:18:57.352487+00:00
420,,3962 cedar hill road,firm management,,3962 Cedar Hill Road,1352,,HD 8593,100231,legacy_location,2026-05-11T22:18:57.352487+00:00
423,,4026 quadra street,starlight/devon,,4026 Quadra Street,1353,,DQ 6204,100205,legacy_location,2026-05-11T22:18:57.352487+00:00
424,,4030 shelbourne street,pemberton holmes ltd.,,4030 Shelbourne Street,1354,,HS 0304,100415,legacy_location,2026-05-11T22:18:57.352487+00:00
425,,4036 quadra street,devon properties,,4036 Quadra Street,1355,,DQ 6304,100837,legacy_location,2026-05-11T22:18:57.352487+00:00
425,,4038 quadra street,devon properties,,4038 Quadra Street,1356,,DQ 6304,100837,legacy_location,2026-05-11T22:18:57.352487+00:00
427,,404 dundas street,devon properties,,404 Dundas Street,1357,,145,100356,legacy_location,2026-05-11T22:18:57.352487+00:00
428,,404 linden avenue,steve calder,,404 Linden Avenue,1358,,ND 404,100136,legacy_location,2026-05-11T22:18:57.352487+00:00
429,,410 garbally road,richmond property group,,410 Garbally Road,1359,,EF 014,100960,legacy_location,2026-05-11T22:18:57.352487+00:00
430,,4144 wilkinson road,colliers,,4144 Wilkinson Road,1360,,WP 4414,100945,legacy_location,2026-05-11T22:18:57.352487+00:00
429,,415 dunedin avenue,richmond property group,,415 Dunedin Avenue,1361,,EF 014,100960,legacy_location,2026-05-11T22:18:57.352487+00:00
432,,415 linden avenue,gibraltar management ltd.,,415 Linden Avenue,1362,,R 514 K2,100589,legacy_location,2026-05-11T22:18:57.352487+00:00
433,,415 michigan street,starlight/devon,,415 Michigan Street,1363,,U 514 K3,100045,legacy_location,2026-05-11T22:18:57.352487+00:00
434,,420 catherine street,pemberton holmes,,420 Catherine Street,1364,,104,100790,legacy_location,2026-05-11T22:18:57.352487+00:00
435,,420 parry street,firm management,,420 Parry Street,1365,,ET 024 K1-F1,,legacy_location,2026-05-11T22:18:57.352487+00:00
